MangaID,Title,Type,Volumes,Members,Score,Author,CoverMedium,CoverLarge
180376,"What a Bountiful Harvest, Demon Lord!",Manhwa,NULL,6291,7.96,Moon,https://cdn.myanimelist.net/images/manga/3/321767.jpg,https://cdn.myanimelist.net/images/manga/3/321767l.jpg
888,Tail of the Moon,Manga,15,11959,7.96,Ueda,https://cdn.myanimelist.net/images/manga/3/160615.webp,https://cdn.myanimelist.net/images/manga/3/160615l.webp
1031,We Were There,Manga,16,52196,7.96,Obata,https://cdn.myanimelist.net/images/manga/2/244302.jpg,https://cdn.myanimelist.net/images/manga/2/244302l.jpg
5664,Nura: Rise of the Yokai Clan,Manga,25,45740,7.96,Shiibashi,https://cdn.myanimelist.net/images/manga/1/157584.webp,https://cdn.myanimelist.net/images/manga/1/157584l.webp
7378,Strobe Edge,Manga,10,68427,7.96,Sakisaka,https://cdn.myanimelist.net/images/manga/1/255194.jpg,https://cdn.myanimelist.net/images/manga/1/255194l.jpg
10270,Karneval,Manga,28,37996,7.96,Mikanagi,https://cdn.myanimelist.net/images/manga/3/172699.webp,https://cdn.myanimelist.net/images/manga/3/172699l.webp
12070,Moribito,Light Novel,10,4159,7.96,Uehashi,https://cdn.myanimelist.net/images/manga/1/277607.jpg,https://cdn.myanimelist.net/images/manga/1/277607l.jpg
13290,No Longer Human,Manga,3,42874,7.96,Furuya,https://cdn.myanimelist.net/images/manga/3/166769.jpg,https://cdn.myanimelist.net/images/manga/3/166769l.jpg
17541,Shinrei Tantei Yakumo,Manga,14,21266,7.96,Kaminaga,https://cdn.myanimelist.net/images/manga/2/155035.webp,https://cdn.myanimelist.net/images/manga/2/155035l.webp
21040,Showa: A History of Japan,Manga,8,3088,7.96,Mizuki,https://cdn.myanimelist.net/images/manga/1/33746.jpg,https://cdn.myanimelist.net/images/manga/1/33746l.jpg
21479,Sword Art Online,Light Novel,NULL,65797,7.96,BUNBUN,https://cdn.myanimelist.net/images/manga/2/280994.jpg,https://cdn.myanimelist.net/images/manga/2/280994l.jpg
26021,Hajimari no Niina,Manga,4,16224,7.96,Minamori,https://cdn.myanimelist.net/images/manga/5/261738.jpg,https://cdn.myanimelist.net/images/manga/5/261738l.jpg
30051,Sakura-sou no Pet na Kanojo,Light Novel,13,17763,7.96,Kamoshida,https://cdn.myanimelist.net/images/manga/2/159577.jpg,https://cdn.myanimelist.net/images/manga/2/159577l.jpg
36615,Hori-san to Miyamura-kun,Manga,10,16188,7.96,HERO,https://cdn.myanimelist.net/images/manga/2/173355.jpg,https://cdn.myanimelist.net/images/manga/2/173355l.jpg
37705,Cheese in the Trap Season 1,Manhwa,6,28713,7.96,Soonkki,https://cdn.myanimelist.net/images/manga/1/195590.jpg,https://cdn.myanimelist.net/images/manga/1/195590l.jpg
39291,Rainbow Days,Manga,16,43526,7.96,Mizuno,https://cdn.myanimelist.net/images/manga/3/192780.jpg,https://cdn.myanimelist.net/images/manga/3/192780l.jpg
57201,Chivalry of a Failed Knight,Light Novel,19,18917,7.96,Won,https://cdn.myanimelist.net/images/manga/2/157992.jpg,https://cdn.myanimelist.net/images/manga/2/157992l.jpg
62083,Saenai Heroine no Sodatekata: Koisuru Metronome,Manga,10,12593,7.96,Musha,https://cdn.myanimelist.net/images/manga/2/150334.webp,https://cdn.myanimelist.net/images/manga/2/150334l.webp
90118,Tsukimichi: Moonlit Fantasy,Light Novel,NULL,11441,7.96,Azumi,https://cdn.myanimelist.net/images/manga/3/158263.jpg,https://cdn.myanimelist.net/images/manga/3/158263l.jpg
99177,4 Cut Hero,Manhwa,NULL,15808,7.96,Gojira-kun,https://cdn.myanimelist.net/images/manga/3/204866.jpg,https://cdn.myanimelist.net/images/manga/3/204866l.jpg
975,Ludwig Kakumei,Manga,4,13995,7.95,Yuki,https://cdn.myanimelist.net/images/manga/2/198404.webp,https://cdn.myanimelist.net/images/manga/2/198404l.webp
1250,Deep Love: Ayu no Monogatari,Manga,2,19708,7.95,Yoshi,https://cdn.myanimelist.net/images/manga/2/1007.jpg,https://cdn.myanimelist.net/images/manga/2/1007l.jpg
2435,Crayon Shinchan,Manga,50,6762,7.95,Usui,https://cdn.myanimelist.net/images/manga/5/165300.webp,https://cdn.myanimelist.net/images/manga/5/165300l.webp
3064,Kiichi!!,Manga,9,11923,7.95,Arai,https://cdn.myanimelist.net/images/manga/2/262849.jpg,https://cdn.myanimelist.net/images/manga/2/262849l.jpg
5380,Hyouge Mono,Manga,25,3757,7.95,Yamada,https://cdn.myanimelist.net/images/manga/1/199292.jpg,https://cdn.myanimelist.net/images/manga/1/199292l.jpg
5655,Children of the Sea,Manga,5,19143,7.95,Igarashi,https://cdn.myanimelist.net/images/manga/3/161119.webp,https://cdn.myanimelist.net/images/manga/3/161119l.webp
11896,Dawn of the Arcana,Manga,13,46480,7.95,Touma,https://cdn.myanimelist.net/images/manga/3/272101.jpg,https://cdn.myanimelist.net/images/manga/3/272101l.jpg
16166,The Ruler of the Land,Manhwa,NULL,8877,7.95,Yang,https://cdn.myanimelist.net/images/manga/3/172896.jpg,https://cdn.myanimelist.net/images/manga/3/172896l.jpg
17374,Himegimi to Sanbiki no Kemono,Manga,4,9222,7.95,Miyuki,https://cdn.myanimelist.net/images/manga/1/255812.jpg,https://cdn.myanimelist.net/images/manga/1/255812l.jpg
22699,Black Lagoon,Light Novel,2,4278,7.95,Hiroe,https://cdn.myanimelist.net/images/manga/1/257892.jpg,https://cdn.myanimelist.net/images/manga/1/257892l.jpg
24302,Mega Man Gigamix,Manga,3,1420,7.95,Ariga,https://cdn.myanimelist.net/images/manga/3/298150.jpg,https://cdn.myanimelist.net/images/manga/3/298150l.jpg
61307,Invaders of the Rokujouma!?,Light Novel,NULL,5916,7.95,Poco,https://cdn.myanimelist.net/images/manga/2/158004.jpg,https://cdn.myanimelist.net/images/manga/2/158004l.jpg
66433,Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side: Sword Oratoria,Light Novel,NULL,6071,7.95,Haimura,https://cdn.myanimelist.net/images/manga/3/121553.jpg,https://cdn.myanimelist.net/images/manga/3/121553l.jpg
75929,Arte,Manga,NULL,15594,7.95,Ookubo,https://cdn.myanimelist.net/images/manga/3/131495.jpg,https://cdn.myanimelist.net/images/manga/3/131495l.jpg
98270,Fire Punch,Manga,8,226463,7.95,Fujimoto,https://cdn.myanimelist.net/images/manga/2/180430.webp,https://cdn.myanimelist.net/images/manga/2/180430l.webp
98639,Sleepy Princess in the Demon Castle,Manga,NULL,24107,7.95,Kumanomata,https://cdn.myanimelist.net/images/manga/3/183044.jpg,https://cdn.myanimelist.net/images/manga/3/183044l.jpg
101554,City,Manga,NULL,11290,7.95,Arawi,https://cdn.myanimelist.net/images/manga/1/192291.jpg,https://cdn.myanimelist.net/images/manga/1/192291l.jpg
103268,No Game No Life Practical War Game,Light Novel,1,5040,7.95,Kamiya,https://cdn.myanimelist.net/images/manga/1/187957.webp,https://cdn.myanimelist.net/images/manga/1/187957l.webp
111202,Lookism,Manhwa,NULL,76401,7.95,Park,https://cdn.myanimelist.net/images/manga/2/208866.webp,https://cdn.myanimelist.net/images/manga/2/208866l.webp
122575,"Goodbye, My Rose Garden",Manga,3,13876,7.95,Dokuta,https://cdn.myanimelist.net/images/manga/2/225361.webp,https://cdn.myanimelist.net/images/manga/2/225361l.webp
131443,Onna no Sono no Hoshi,Manga,NULL,5069,7.95,Wayama,https://cdn.myanimelist.net/images/manga/1/237629.jpg,https://cdn.myanimelist.net/images/manga/1/237629l.jpg
132378,The Other World's Books Depend on the Bean Counter,Manga,NULL,7019,7.95,Irodori,https://cdn.myanimelist.net/images/manga/3/239128.webp,https://cdn.myanimelist.net/images/manga/3/239128l.webp
132975,The Anemone Feels the Heat,Manga,9,13881,7.95,Sakuragi,https://cdn.myanimelist.net/images/manga/3/246368.jpg,https://cdn.myanimelist.net/images/manga/3/246368l.jpg
145605,Unintentional Love Story,Manhwa,6,3247,7.95,Pibi,https://cdn.myanimelist.net/images/manga/1/258478.jpg,https://cdn.myanimelist.net/images/manga/1/258478l.jpg
148365,Marriage of Convenience,Manhwa,NULL,15100,7.95,Ant Studio,https://cdn.myanimelist.net/images/manga/1/311272.jpg,https://cdn.myanimelist.net/images/manga/1/311272l.jpg
148410,Kill the Villainess,Manhwa,7,17080,7.95,Sawol Saeng,https://cdn.myanimelist.net/images/manga/4/291250.jpg,https://cdn.myanimelist.net/images/manga/4/291250l.jpg
162183,Sleeping on Paper Boats,Manga,2,2453,7.95,Yatsuda,https://cdn.myanimelist.net/images/manga/3/294895.jpg,https://cdn.myanimelist.net/images/manga/3/294895l.jpg
184943,Concubine Walkthrough,Manhwa,NULL,940,7.95,Bongbong,https://cdn.myanimelist.net/images/manga/2/331192.jpg,https://cdn.myanimelist.net/images/manga/2/331192l.jpg
188409,Haimiya Senpai Is Scary but Cute,Manga,NULL,16554,7.95,Kamiyama,https://cdn.myanimelist.net/images/manga/3/341234.webp,https://cdn.myanimelist.net/images/manga/3/341234l.webp
123681,"The 100 Girlfriends Who Really, Really, Really, Really, Really Love You",Manga,NULL,70666,7.94,Nozawa,https://cdn.myanimelist.net/images/manga/1/293055.webp,https://cdn.myanimelist.net/images/manga/1/293055l.webp
134678,A Business Proposal,Manhwa,10,14209,7.94,Haehwa,https://cdn.myanimelist.net/images/manga/1/242318.jpg,https://cdn.myanimelist.net/images/manga/1/242318l.jpg
142997,The Fable: The Second Contact,Manga,9,10919,7.94,Minami,https://cdn.myanimelist.net/images/manga/1/254075.jpg,https://cdn.myanimelist.net/images/manga/1/254075l.jpg
144241,Record of Highserk War,Manga,NULL,12112,7.94,Torutonen,https://cdn.myanimelist.net/images/manga/3/269765.jpg,https://cdn.myanimelist.net/images/manga/3/269765l.jpg
147328,A Man's Man,Manhwa,NULL,4586,7.94,Dogado,https://cdn.myanimelist.net/images/manga/1/263998.jpg,https://cdn.myanimelist.net/images/manga/1/263998l.jpg
147502,My Reason to Die,Manhwa,7,8334,7.94,Yuju,https://cdn.myanimelist.net/images/manga/1/267747.jpg,https://cdn.myanimelist.net/images/manga/1/267747l.jpg
147530,Gosu,Manhwa,NULL,11227,7.94,Mun,https://cdn.myanimelist.net/images/manga/1/261692.jpg,https://cdn.myanimelist.net/images/manga/1/261692l.jpg
149622,Thousand Autumns: Qian Qiu,Novel,4,978,7.94,Meng,https://cdn.myanimelist.net/images/manga/3/279462.jpg,https://cdn.myanimelist.net/images/manga/3/279462l.jpg
175718,Phantom Whispers,Manhwa,NULL,979,7.94,Kim,https://cdn.myanimelist.net/images/manga/2/313758.jpg,https://cdn.myanimelist.net/images/manga/2/313758l.jpg
58,W-Juliet,Manga,14,10771,7.94,Emura,https://cdn.myanimelist.net/images/manga/3/256786.webp,https://cdn.myanimelist.net/images/manga/3/256786l.webp
514,Saver,Manhwa,17,7602,7.94,Lee,https://cdn.myanimelist.net/images/manga/1/150822.jpg,https://cdn.myanimelist.net/images/manga/1/150822l.jpg
1023,The Ghost in the Shell,Manga,1,46630,7.94,Shirow,https://cdn.myanimelist.net/images/manga/2/155733.jpg,https://cdn.myanimelist.net/images/manga/2/155733l.jpg
1496,I'm No Angel,Manga,8,7877,7.94,Yazawa,https://cdn.myanimelist.net/images/manga/2/262986.webp,https://cdn.myanimelist.net/images/manga/2/262986l.webp
3438,Psyren,Manga,16,99878,7.94,Iwashiro,https://cdn.myanimelist.net/images/manga/2/160868.jpg,https://cdn.myanimelist.net/images/manga/2/160868l.jpg
3486,Shiki,Manga,11,23759,7.94,Fujisaki,https://cdn.myanimelist.net/images/manga/1/56519.jpg,https://cdn.myanimelist.net/images/manga/1/56519l.jpg
3633,Beast Master,Manga,2,62950,7.94,Motomi,https://cdn.myanimelist.net/images/manga/2/169235.webp,https://cdn.myanimelist.net/images/manga/2/169235l.webp
14064,½ Prince,Light Novel,9,7640,7.94,Yu,https://cdn.myanimelist.net/images/manga/2/83589.jpg,https://cdn.myanimelist.net/images/manga/2/83589l.jpg
16659,Tobaku Datenroku Kaiji: Kazuya-hen,Manga,10,10020,7.94,Fukumoto,https://cdn.myanimelist.net/images/manga/2/24616.webp,https://cdn.myanimelist.net/images/manga/2/24616l.webp
19671,Angel Beats!: Heaven's Door,Manga,11,21903,7.94,Maeda,https://cdn.myanimelist.net/images/manga/1/153985.jpg,https://cdn.myanimelist.net/images/manga/1/153985l.jpg
22044,Iris Zero,Manga,NULL,41938,7.94,Hotaru,https://cdn.myanimelist.net/images/manga/2/35739.jpg,https://cdn.myanimelist.net/images/manga/2/35739l.jpg
30779,Tetsugaku Letra,Manga,6,19046,7.94,Yumeka,https://cdn.myanimelist.net/images/manga/2/54189.jpg,https://cdn.myanimelist.net/images/manga/2/54189l.jpg
42531,Senyuu.,Manga,2,5999,7.94,Haruhara,https://cdn.myanimelist.net/images/manga/2/260356.jpg,https://cdn.myanimelist.net/images/manga/2/260356l.jpg
131799,Romance 101,Manhwa,11,9841,8.22,Namsu,https://cdn.myanimelist.net/images/manga/3/238367.jpg,https://cdn.myanimelist.net/images/manga/3/238367l.jpg
133352,Days with My Stepsister,Light Novel,NULL,14705,8.21,Mikawa,https://cdn.myanimelist.net/images/manga/2/240697.jpg,https://cdn.myanimelist.net/images/manga/2/240697l.jpg
163455,Phantom Busters,Manga,NULL,13924,8.21,shoco,https://cdn.myanimelist.net/images/manga/3/292885.jpg,https://cdn.myanimelist.net/images/manga/3/292885l.jpg
115746,My Dearest Self With Malice Aforethought,Manga,11,57372,8.2,Inoryuu,https://cdn.myanimelist.net/images/manga/1/211898.jpg,https://cdn.myanimelist.net/images/manga/1/211898l.jpg
120250,Ponkotsu Ponko,Manga,10,14271,8.2,Yatera,https://cdn.myanimelist.net/images/manga/1/220644.jpg,https://cdn.myanimelist.net/images/manga/1/220644l.jpg
147062,See You in My 19th Life,Manhwa,12,16579,8.2,Lee,https://cdn.myanimelist.net/images/manga/3/264868.webp,https://cdn.myanimelist.net/images/manga/3/264868l.webp
165540,The Angel Next Door Spoils Me Rotten: After the Rain,Manga,NULL,3644,8.2,Puyo,https://cdn.myanimelist.net/images/manga/1/308127.jpg,https://cdn.myanimelist.net/images/manga/1/308127l.jpg
26736,House of the Sun,Manga,13,99129,8.2,Taamo,https://cdn.myanimelist.net/images/manga/2/149086.webp,https://cdn.myanimelist.net/images/manga/2/149086l.webp
45855,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,Light Novel,12,16086,8.2,Tatsunoko,https://cdn.myanimelist.net/images/manga/2/81003.jpg,https://cdn.myanimelist.net/images/manga/2/81003l.jpg
46010,xxxHOLiC Rei,Manga,NULL,15252,8.2,CLAMP,https://cdn.myanimelist.net/images/manga/2/243539.jpg,https://cdn.myanimelist.net/images/manga/2/243539l.jpg
58563,Innocent,Manga,9,72568,8.2,Sakamoto,https://cdn.myanimelist.net/images/manga/1/275351.webp,https://cdn.myanimelist.net/images/manga/1/275351l.webp
70801,Dead Dead Demons Dededede Destruction,Manga,12,87376,8.2,Asano,https://cdn.myanimelist.net/images/manga/3/142079.webp,https://cdn.myanimelist.net/images/manga/3/142079l.webp
103897,Dr. Stone,Manga,27,215330,8.2,Inagaki,https://cdn.myanimelist.net/images/manga/1/197883.jpg,https://cdn.myanimelist.net/images/manga/1/197883l.jpg
104491,Our Dining Table,Manga,1,17290,8.2,Mita,https://cdn.myanimelist.net/images/manga/1/196394.jpg,https://cdn.myanimelist.net/images/manga/1/196394l.jpg
107875,Cheese in the Trap Season 3,Manhwa,12,11286,8.2,Soonkki,https://cdn.myanimelist.net/images/manga/3/204020.jpg,https://cdn.myanimelist.net/images/manga/3/204020l.jpg
